ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion,Ingresos_Brutos,Ingreso_Neto_Logistico,Coste_Envio_Relativo,Anio,Mes_Numero,Mes,Trimestre,Nivel_Satisfaccion,Indicador_Satisfaccion_Alta
ORD-2275,2025-08-11,CLI-106,Colombia,Estilo de Vida,Mochila Ergonómica,113.97,1,10.71,App,5,113.97,103.26,0.093972,2025,8,2025-08,T3,Alta,1
ORD-2276,2025-11-07,CLI-190,Chile,Tecnología,Auriculares Noise-Cancelling,344.88,2,30.17,Tienda Física,3,689.76,659.59,0.04374,2025,11,2025-11,T4,Media,0
ORD-2277,2025-01-07,CLI-403,España,Tecnología,Monitor 4K Curved,938.94,1,55.65,Web,2,938.94,883.29,0.059269,2025,1,2025-01,T1,Baja,0
ORD-2278,2025-11-26,CLI-446,México,Tecnología,Auriculares Noise-Cancelling,1036.58,3,65.28,Tienda Física,5,3109.74,3044.46,0.020992,2025,11,2025-11,T4,Alta,1
ORD-2279,2025-09-20,CLI-276,Argentina,Tecnología,Auriculares Noise-Cancelling,475.25,1,30.72,Web,2,475.25,444.53,0.06464,2025,9,2025-09,T3,Baja,0
ORD-2280,2025-06-10,CLI-297,España,Tecnología,Smartphone Alpha,249.74,1,20.69,App,5,249.74,229.05,0.082846,2025,6,2025-06,T2,Alta,1
ORD-2281,2025-05-31,CLI-440,México,Tecnología,Smartwatch Series Z,641.26,1,39.81,Web,2,641.26,601.45,0.062081,2025,5,2025-05,T2,Baja,0
ORD-2282,2025-03-26,CLI-112,España,Tecnología,Auriculares Noise-Cancelling,333.99,3,29.45,Web,5,1001.97,972.52,0.029392,2025,3,2025-03,T1,Alta,1
ORD-2283,2025-05-27,CLI-294,España,Tecnología,Laptop Pro 15,1135.52,1,64.95,Web,5,1135.52,1070.57,0.057198,2025,5,2025-05,T2,Alta,1
ORD-2284,2025-04-22,CLI-306,Chile,Tecnología,Smartphone Alpha,600.19,1,43.71,Tienda Física,4,600.19,556.48,0.072827,2025,4,2025-04,T2,Alta,1
ORD-2285,2025-02-05,CLI-437,Chile,Tecnología,Smartphone Alpha,426.61,1,28.38,Tienda Física,4,426.61,398.23,0.066524,2025,2,2025-02,T1,Alta,1
ORD-2286,2025-10-12,CLI-294,México,Estilo de Vida,Set de Teclado Mecánico,292.92,1,6.96,App,4,292.92,285.96,0.023761,2025,10,2025-10,T4,Alta,1
ORD-2287,2025-07-07,CLI-166,México,Tecnología,Smartphone Alpha,505.61,1,37.85,Tienda Física,3,505.61,467.76,0.07486,2025,7,2025-07,T3,Media,0
ORD-2288,2025-03-23,CLI-142,España,Estilo de Vida,Botella Térmica Inteligente,79.12,1,8.78,App,5,79.12,70.34,0.110971,2025,3,2025-03,T1,Alta,1
ORD-2289,2025-01-02,CLI-401,Colombia,Tecnología,Auriculares Noise-Cancelling,998.88,1,56.54,Web,5,998.88,942.34,0.056603,2025,1,2025-01,T1,Alta,1
ORD-2290,2025-10-30,CLI-172,España,Tecnología,Auriculares Noise-Cancelling,574.59,1,35.99,App,3,574.59,538.6,0.062636,2025,10,2025-10,T4,Media,0
ORD-2291,2025-07-16,CLI-482,España,Tecnología,Smartphone Alpha,599.76,3,38.3,Tienda Física,4,1799.28,1760.98,0.021286,2025,7,2025-07,T3,Alta,1
ORD-2292,2025-01-11,CLI-281,México,Tecnología,Auriculares Noise-Cancelling,650.55,2,46.73,App,5,1301.1,1254.37,0.035916,2025,1,2025-01,T1,Alta,1
ORD-2293,2025-08-22,CLI-152,Colombia,Tecnología,Smartphone Alpha,204.31,1,17.33,Web,4,204.31,186.98,0.084822,2025,8,2025-08,T3,Alta,1
ORD-2294,2025-07-14,CLI-494,Argentina,Tecnología,Smartphone Alpha,815.9,1,53.52,App,4,815.9,762.38,0.065596,2025,7,2025-07,T3,Alta,1
ORD-2295,2025-04-29,CLI-178,España,Estilo de Vida,Silla Gaming X,38.69,1,6.15,Web,4,38.69,32.54,0.158956,2025,4,2025-04,T2,Alta,1
ORD-2296,2025-01-20,CLI-362,Argentina,Estilo de Vida,Silla Gaming X,258.66,3,6.94,Tienda Física,5,775.98,769.04,0.008944,2025,1,2025-01,T1,Alta,1
ORD-2297,2025-09-18,CLI-105,Argentina,Estilo de Vida,Botella Térmica Inteligente,46.07,2,7.26,App,4,92.14,84.88,0.078793,2025,9,2025-09,T3,Alta,1
ORD-2298,2025-10-20,CLI-155,Chile,Estilo de Vida,Mochila Ergonómica,292.83,3,5.95,Web,5,878.49,872.54,0.006773,2025,10,2025-10,T4,Alta,1
ORD-2299,2025-09-13,CLI-400,España,Estilo de Vida,Silla Gaming X,112.38,2,5.09,Tienda Física,1,224.76,219.67,0.022646,2025,9,2025-09,T3,Baja,0
ORD-2300,2025-08-10,CLI-444,España,Tecnología,Auriculares Noise-Cancelling,255.93,1,23.67,App,4,255.93,232.26,0.092486,2025,8,2025-08,T3,Alta,1
ORD-2301,2025-08-14,CLI-345,Chile,Tecnología,Smartphone Alpha,967.68,1,60.75,Web,2,967.68,906.93,0.062779,2025,8,2025-08,T3,Baja,0
ORD-2302,2025-02-22,CLI-490,México,Tecnología,Smartphone Alpha,490.23,2,34.71,Tienda Física,4,980.46,945.75,0.035402,2025,2,2025-02,T1,Alta,1
ORD-2303,2025-12-21,CLI-137,México,Tecnología,Smartwatch Series Z,993.25,3,60.78,App,4,2979.75,2918.97,0.020398,2025,12,2025-12,T4,Alta,1
ORD-2304,2025-12-08,CLI-184,Argentina,Tecnología,Smartphone Alpha,847.59,2,54.19,App,4,1695.18,1640.99,0.031967,2025,12,2025-12,T4,Alta,1
ORD-2305,2025-12-30,CLI-250,Colombia,Estilo de Vida,Lámpara LED Escritorio,191.06,3,6.94,App,4,573.18,566.24,0.012108,2025,12,2025-12,T4,Alta,1
ORD-2306,2025-10-07,CLI-227,México,Estilo de Vida,Mochila Ergonómica,89.18,1,11.47,Web,5,89.18,77.71,0.128616,2025,10,2025-10,T4,Alta,1
ORD-2307,2025-03-22,CLI-236,España,Estilo de Vida,Lámpara LED Escritorio,111.76,1,10.13,App,1,111.76,101.63,0.090641,2025,3,2025-03,T1,Baja,0
ORD-2308,2025-07-21,CLI-160,Chile,Tecnología,Auriculares Noise-Cancelling,394.22,1,30.88,Tienda Física,5,394.22,363.34,0.078332,2025,7,2025-07,T3,Alta,1
ORD-2309,2025-06-07,CLI-289,España,Tecnología,Laptop Pro 15,866.6,1,49.35,Web,3,866.6,817.25,0.056947,2025,6,2025-06,T2,Media,0
ORD-2310,2025-04-30,CLI-214,España,Tecnología,Smartphone Alpha,659.77,1,41.34,App,5,659.77,618.43,0.062658,2025,4,2025-04,T2,Alta,1
ORD-2311,2025-02-28,CLI-173,España,Tecnología,Smartphone Alpha,646.75,2,47.02,Tienda Física,5,1293.5,1246.48,0.036351,2025,2,2025-02,T1,Alta,1
ORD-2312,2025-08-03,CLI-412,Colombia,Estilo de Vida,Mochila Ergonómica,61.68,1,10.92,Web,1,61.68,50.76,0.177043,2025,8,2025-08,T3,Baja,0
ORD-2313,2025-05-08,CLI-314,España,Estilo de Vida,Mochila Ergonómica,238.44,2,7.82,App,4,476.88,469.06,0.016398,2025,5,2025-05,T2,Alta,1
ORD-2314,2025-08-12,CLI-420,Argentina,Tecnología,Smartphone Alpha,1180.81,2,68.15,Web,4,2361.62,2293.47,0.028857,2025,8,2025-08,T3,Alta,1
ORD-2315,2025-07-28,CLI-489,Chile,Tecnología,Laptop Pro 15,830.79,1,52.24,Tienda Física,1,830.79,778.55,0.06288,2025,7,2025-07,T3,Baja,0
ORD-2316,2025-04-25,CLI-473,España,Tecnología,Smartphone Alpha,1006.33,3,61.5,App,5,3018.99,2957.49,0.020371,2025,4,2025-04,T2,Alta,1
ORD-2317,2025-07-28,CLI-221,España,Estilo de Vida,Silla Gaming X,235.41,1,9.88,Web,4,235.41,225.53,0.041969,2025,7,2025-07,T3,Alta,1
ORD-2318,2025-01-14,CLI-251,México,Estilo de Vida,Botella Térmica Inteligente,82.7,2,11.84,Web,5,165.4,153.56,0.071584,2025,1,2025-01,T1,Alta,1
ORD-2319,2025-01-09,CLI-477,México,Tecnología,Auriculares Noise-Cancelling,641.96,2,46.99,Web,5,1283.92,1236.93,0.036599,2025,1,2025-01,T1,Alta,1
ORD-2320,2025-02-09,CLI-173,España,Estilo de Vida,Botella Térmica Inteligente,266.94,1,10.71,Web,4,266.94,256.23,0.040121,2025,2,2025-02,T1,Alta,1
ORD-2321,2025-08-25,CLI-193,España,Tecnología,Laptop Pro 15,603.29,1,44.86,App,5,603.29,558.43,0.074359,2025,8,2025-08,T3,Alta,1
ORD-2322,2025-10-08,CLI-214,España,Tecnología,Laptop Pro 15,837.36,1,47.36,Web,3,837.36,790.0,0.056559,2025,10,2025-10,T4,Media,0
ORD-2323,2025-12-25,CLI-213,Chile,Tecnología,Laptop Pro 15,982.89,2,55.65,Tienda Física,5,1965.78,1910.13,0.028309,2025,12,2025-12,T4,Alta,1
ORD-2324,2025-07-20,CLI-141,Argentina,Estilo de Vida,Lámpara LED Escritorio,242.24,1,3.58,App,3,242.24,238.66,0.014779,2025,7,2025-07,T3,Media,0
ORD-2325,2025-09-03,CLI-226,Argentina,Estilo de Vida,Silla Gaming X,133.23,2,7.35,Web,4,266.46,259.11,0.027584,2025,9,2025-09,T3,Alta,1
ORD-2326,2025-10-05,CLI-480,Argentina,Tecnología,Smartwatch Series Z,310.29,1,28.82,Web,2,310.29,281.47,0.092881,2025,10,2025-10,T4,Baja,0
ORD-2327,2025-08-23,CLI-435,Colombia,Estilo de Vida,Silla Gaming X,103.32,2,11.21,Web,4,206.64,195.43,0.054249,2025,8,2025-08,T3,Alta,1
ORD-2328,2025-01-04,CLI-127,España,Tecnología,Laptop Pro 15,752.87,1,47.65,Web,5,752.87,705.22,0.063291,2025,1,2025-01,T1,Alta,1
ORD-2329,2025-06-03,CLI-338,Argentina,Estilo de Vida,Mochila Ergonómica,212.75,1,11.47,Tienda Física,4,212.75,201.28,0.053913,2025,6,2025-06,T2,Alta,1
ORD-2330,2025-01-29,CLI-135,México,Estilo de Vida,Set de Teclado Mecánico,172.27,2,5.07,App,3,344.54,339.47,0.014715,2025,1,2025-01,T1,Media,0
ORD-2331,2025-04-19,CLI-135,Colombia,Tecnología,Auriculares Noise-Cancelling,195.74,3,16.96,Tienda Física,5,587.22,570.26,0.028882,2025,4,2025-04,T2,Alta,1
ORD-2332,2025-04-08,CLI-156,Argentina,Tecnología,Smartwatch Series Z,299.92,1,21.01,App,4,299.92,278.91,0.070052,2025,4,2025-04,T2,Alta,1
ORD-2333,2025-08-03,CLI-225,México,Estilo de Vida,Set de Teclado Mecánico,66.37,1,7.19,Tienda Física,4,66.37,59.18,0.108332,2025,8,2025-08,T3,Alta,1
ORD-2334,2025-10-20,CLI-331,España,Estilo de Vida,Botella Térmica Inteligente,42.33,1,6.82,Web,4,42.33,35.51,0.161115,2025,10,2025-10,T4,Alta,1
ORD-2335,2025-03-16,CLI-356,España,Tecnología,Monitor 4K Curved,1024.49,3,62.37,Web,1,3073.47,3011.1,0.020293,2025,3,2025-03,T1,Baja,0
ORD-2336,2025-11-22,CLI-414,México,Estilo de Vida,Set de Teclado Mecánico,216.12,3,5.78,Web,5,648.36,642.58,0.008915,2025,11,2025-11,T4,Alta,1
ORD-2337,2025-05-26,CLI-441,Argentina,Tecnología,Smartphone Alpha,642.01,1,41.35,Web,5,642.01,600.66,0.064407,2025,5,2025-05,T2,Alta,1
ORD-2338,2025-05-08,CLI-384,Colombia,Estilo de Vida,Botella Térmica Inteligente,84.86,1,4.23,App,5,84.86,80.63,0.049847,2025,5,2025-05,T2,Alta,1
ORD-2339,2025-12-07,CLI-330,México,Estilo de Vida,Mochila Ergonómica,212.42,2,6.15,Web,5,424.84,418.69,0.014476,2025,12,2025-12,T4,Alta,1
ORD-2340,2025-02-11,CLI-296,España,Estilo de Vida,Botella Térmica Inteligente,42.81,1,9.65,Web,3,42.81,33.16,0.225415,2025,2,2025-02,T1,Media,0
ORD-2341,2025-12-22,CLI-210,Colombia,Tecnología,Smartwatch Series Z,884.69,3,50.17,Tienda Física,4,2654.07,2603.9,0.018903,2025,12,2025-12,T4,Alta,1
ORD-2342,2025-02-10,CLI-265,Chile,Estilo de Vida,Lámpara LED Escritorio,110.53,1,5.75,App,3,110.53,104.78,0.052022,2025,2,2025-02,T1,Media,0
ORD-2343,2025-02-03,CLI-472,España,Tecnología,Auriculares Noise-Cancelling,573.39,1,37.41,Web,5,573.39,535.98,0.065244,2025,2,2025-02,T1,Alta,1
ORD-2344,2025-01-17,CLI-271,Colombia,Tecnología,Monitor 4K Curved,596.57,1,40.87,Tienda Física,4,596.57,555.7,0.068508,2025,1,2025-01,T1,Alta,1
ORD-2345,2025-06-14,CLI-432,España,Tecnología,Monitor 4K Curved,796.9,1,46.74,App,4,796.9,750.16,0.058652,2025,6,2025-06,T2,Alta,1
ORD-2346,2025-06-02,CLI-479,España,Tecnología,Monitor 4K Curved,844.85,1,54.45,Web,4,844.85,790.4,0.064449,2025,6,2025-06,T2,Alta,1
ORD-2347,2025-03-17,CLI-300,Argentina,Tecnología,Laptop Pro 15,255.93,1,23.85,App,4,255.93,232.08,0.09319,2025,3,2025-03,T1,Alta,1
ORD-2348,2025-03-28,CLI-182,Argentina,Tecnología,Monitor 4K Curved,1191.3,1,67.59,App,3,1191.3,1123.71,0.056736,2025,3,2025-03,T1,Media,0
ORD-2349,2025-04-27,CLI-468,Argentina,Estilo de Vida,Set de Teclado Mecánico,138.07,2,9.05,App,3,276.14,267.09,0.032773,2025,4,2025-04,T2,Media,0
ORD-2350,2025-12-28,CLI-254,España,Tecnología,Smartphone Alpha,725.01,3,46.2,App,1,2175.03,2128.83,0.021241,2025,12,2025-12,T4,Baja,0
ORD-2351,2025-12-08,CLI-296,Chile,Tecnología,Laptop Pro 15,256.13,5,25.83,Tienda Física,2,1280.65,1254.82,0.020169,2025,12,2025-12,T4,Baja,0
ORD-2352,2025-01-27,CLI-181,España,Tecnología,Auriculares Noise-Cancelling,1145.31,2,69.43,App,4,2290.62,2221.19,0.030311,2025,1,2025-01,T1,Alta,1
ORD-2353,2025-11-09,CLI-244,Argentina,Tecnología,Smartwatch Series Z,832.0,3,51.28,Web,4,2496.0,2444.72,0.020545,2025,11,2025-11,T4,Alta,1
ORD-2354,2025-10-14,CLI-237,España,Tecnología,Smartwatch Series Z,1059.55,1,66.88,Web,3,1059.55,992.67,0.063121,2025,10,2025-10,T4,Media,0
ORD-2355,2025-05-14,CLI-326,Argentina,Estilo de Vida,Mochila Ergonómica,62.23,1,4.4,App,5,62.23,57.83,0.070705,2025,5,2025-05,T2,Alta,1
ORD-2356,2025-08-07,CLI-462,Colombia,Tecnología,Smartwatch Series Z,402.34,3,28.7,App,4,1207.02,1178.32,0.023778,2025,8,2025-08,T3,Alta,1
ORD-2357,2025-06-17,CLI-268,Argentina,Tecnología,Smartwatch Series Z,714.82,1,47.93,App,4,714.82,666.89,0.067052,2025,6,2025-06,T2,Alta,1
ORD-2358,2025-04-08,CLI-419,México,Tecnología,Laptop Pro 15,862.27,3,55.75,Web,3,2586.81,2531.06,0.021552,2025,4,2025-04,T2,Media,0
ORD-2359,2025-09-25,CLI-322,España,Estilo de Vida,Silla Gaming X,74.46,1,5.57,Web,5,74.46,68.89,0.074805,2025,9,2025-09,T3,Alta,1
ORD-2360,2025-08-25,CLI-288,México,Tecnología,Smartwatch Series Z,571.42,2,40.76,Web,5,1142.84,1102.08,0.035666,2025,8,2025-08,T3,Alta,1
ORD-2361,2025-11-05,CLI-229,España,Estilo de Vida,Set de Teclado Mecánico,113.35,3,3.93,App,5,340.05,336.12,0.011557,2025,11,2025-11,T4,Alta,1
ORD-2362,2025-06-22,CLI-167,Argentina,Estilo de Vida,Set de Teclado Mecánico,70.94,1,5.01,Web,3,70.94,65.93,0.070623,2025,6,2025-06,T2,Media,0
ORD-2363,2025-07-09,CLI-348,Colombia,Estilo de Vida,Lámpara LED Escritorio,72.55,1,9.14,App,4,72.55,63.41,0.125982,2025,7,2025-07,T3,Alta,1
ORD-2364,2025-05-02,CLI-174,España,Estilo de Vida,Silla Gaming X,194.15,2,4.36,Tienda Física,4,388.3,383.94,0.011228,2025,5,2025-05,T2,Alta,1
ORD-2365,2025-02-15,CLI-401,Argentina,Estilo de Vida,Mochila Ergonómica,223.45,2,4.27,Web,4,446.9,442.63,0.009555,2025,2,2025-02,T1,Alta,1
ORD-2366,2025-03-05,CLI-483,España,Tecnología,Laptop Pro 15,608.45,3,36.35,App,4,1825.35,1789.0,0.019914,2025,3,2025-03,T1,Alta,1
ORD-2367,2025-05-10,CLI-189,México,Tecnología,Smartphone Alpha,793.66,1,46.41,Web,5,793.66,747.25,0.058476,2025,5,2025-05,T2,Alta,1
ORD-2368,2025-11-06,CLI-159,España,Estilo de Vida,Silla Gaming X,115.0,2,4.96,App,3,230.0,225.04,0.021565,2025,11,2025-11,T4,Media,0
ORD-2369,2025-12-29,CLI-465,Argentina,Tecnología,Monitor 4K Curved,1119.33,3,68.45,App,4,3357.99,3289.54,0.020384,2025,12,2025-12,T4,Alta,1
ORD-2370,2025-07-12,CLI-244,España,Tecnología,Smartwatch Series Z,540.49,1,32.31,Web,5,540.49,508.18,0.059779,2025,7,2025-07,T3,Alta,1
ORD-2371,2025-11-03,CLI-223,México,Estilo de Vida,Botella Térmica Inteligente,208.52,3,7.63,App,5,625.56,617.93,0.012197,2025,11,2025-11,T4,Alta,1
ORD-2372,2025-06-30,CLI-384,Colombia,Tecnología,Auriculares Noise-Cancelling,809.01,1,54.8,Web,5,809.01,754.21,0.067737,2025,6,2025-06,T2,Alta,1
ORD-2373,2025-10-19,CLI-345,España,Estilo de Vida,Lámpara LED Escritorio,78.25,2,4.79,App,2,156.5,151.71,0.030607,2025,10,2025-10,T4,Baja,0
ORD-2374,2025-10-09,CLI-405,Colombia,Estilo de Vida,Silla Gaming X,25.03,1,3.16,App,4,25.03,21.87,0.126249,2025,10,2025-10,T4,Alta,1
ORD-2375,2025-01-29,CLI-270,Chile,Tecnología,Monitor 4K Curved,333.07,3,29.57,Web,5,999.21,969.64,0.029593,2025,1,2025-01,T1,Alta,1
ORD-2376,2025-05-29,CLI-314,España,Tecnología,Smartwatch Series Z,606.73,1,40.92,App,5,606.73,565.81,0.067444,2025,5,2025-05,T2,Alta,1
ORD-2377,2025-09-24,CLI-288,México,Tecnología,Monitor 4K Curved,489.85,1,34.31,Web,3,489.85,455.54,0.070042,2025,9,2025-09,T3,Media,0
ORD-2378,2025-10-23,CLI-244,México,Tecnología,Smartwatch Series Z,337.54,1,31.7,Web,5,337.54,305.84,0.093915,2025,10,2025-10,T4,Alta,1
ORD-2379,2025-01-11,CLI-250,España,Tecnología,Smartwatch Series Z,1129.92,2,63.45,Web,2,2259.84,2196.39,0.028077,2025,1,2025-01,T1,Baja,0
ORD-2380,2025-06-13,CLI-278,Chile,Estilo de Vida,Lámpara LED Escritorio,127.66,1,6.76,App,4,127.66,120.9,0.052953,2025,6,2025-06,T2,Alta,1
ORD-2381,2025-04-23,CLI-490,México,Tecnología,Laptop Pro 15,401.8,3,34.01,App,5,1205.4,1171.39,0.028215,2025,4,2025-04,T2,Alta,1
ORD-2382,2025-07-06,CLI-489,España,Estilo de Vida,Botella Térmica Inteligente,172.84,2,7.43,App,4,345.68,338.25,0.021494,2025,7,2025-07,T3,Alta,1
ORD-2383,2025-10-22,CLI-139,Chile,Tecnología,Auriculares Noise-Cancelling,273.14,2,25.19,Tienda Física,5,546.28,521.09,0.046112,2025,10,2025-10,T4,Alta,1
ORD-2384,2025-08-20,CLI-260,España,Estilo de Vida,Set de Teclado Mecánico,225.73,2,7.78,Web,4,451.46,443.68,0.017233,2025,8,2025-08,T3,Alta,1
ORD-2385,2025-08-15,CLI-427,España,Tecnología,Smartwatch Series Z,703.31,3,45.7,App,3,2109.93,2064.23,0.021659,2025,8,2025-08,T3,Media,0
ORD-2386,2025-11-06,CLI-118,España,Estilo de Vida,Mochila Ergonómica,243.55,2,11.66,Web,5,487.1,475.44,0.023938,2025,11,2025-11,T4,Alta,1
ORD-2387,2025-04-08,CLI-479,España,Tecnología,Smartphone Alpha,693.53,3,41.35,Web,4,2080.59,2039.24,0.019874,2025,4,2025-04,T2,Alta,1
ORD-2388,2025-02-24,CLI-488,Argentina,Tecnología,Smartwatch Series Z,161.51,1,21.94,Web,5,161.51,139.57,0.135843,2025,2,2025-02,T1,Alta,1
ORD-2389,2025-04-21,CLI-109,Chile,Estilo de Vida,Botella Térmica Inteligente,248.61,2,10.08,App,5,497.22,487.14,0.020273,2025,4,2025-04,T2,Alta,1
ORD-2390,2025-06-01,CLI-232,México,Estilo de Vida,Botella Térmica Inteligente,162.45,1,6.49,Web,5,162.45,155.96,0.039951,2025,6,2025-06,T2,Alta,1
ORD-2391,2025-09-03,CLI-244,España,Tecnología,Laptop Pro 15,410.94,1,31.68,Web,4,410.94,379.26,0.077092,2025,9,2025-09,T3,Alta,1
ORD-2392,2025-03-10,CLI-480,España,Tecnología,Smartwatch Series Z,505.4,2,36.85,App,3,1010.8,973.95,0.036456,2025,3,2025-03,T1,Media,0
ORD-2393,2025-11-08,CLI-176,Argentina,Estilo de Vida,Mochila Ergonómica,210.19,3,3.17,Web,5,630.57,627.4,0.005027,2025,11,2025-11,T4,Alta,1
ORD-2394,2025-10-16,CLI-276,México,Tecnología,Monitor 4K Curved,616.6,1,44.32,Web,5,616.6,572.28,0.071878,2025,10,2025-10,T4,Alta,1
ORD-2395,2025-09-07,CLI-101,España,Estilo de Vida,Silla Gaming X,171.78,3,7.07,Web,5,515.34,508.27,0.013719,2025,9,2025-09,T3,Alta,1
ORD-2396,2025-02-05,CLI-272,Argentina,Tecnología,Auriculares Noise-Cancelling,1169.56,3,72.31,Web,2,3508.68,3436.37,0.020609,2025,2,2025-02,T1,Baja,0
ORD-2397,2025-08-27,CLI-350,España,Estilo de Vida,Mochila Ergonómica,198.98,1,3.47,Tienda Física,2,198.98,195.51,0.017439,2025,8,2025-08,T3,Baja,0
ORD-2398,2025-05-28,CLI-113,España,Estilo de Vida,Mochila Ergonómica,46.08,2,6.2,Web,5,92.16,85.96,0.067274,2025,5,2025-05,T2,Alta,1
ORD-2399,2025-08-15,CLI-236,Chile,Tecnología,Auriculares Noise-Cancelling,1116.58,1,70.18,Web,4,1116.58,1046.4,0.062853,2025,8,2025-08,T3,Alta,1
ORD-2400,2025-09-01,CLI-333,Argentina,Estilo de Vida,Botella Térmica Inteligente,242.16,1,10.31,Web,5,242.16,231.85,0.042575,2025,9,2025-09,T3,Alta,1
ORD-2401,2025-12-03,CLI-330,España,Estilo de Vida,Mochila Ergonómica,180.52,3,8.74,Web,5,541.56,532.82,0.016139,2025,12,2025-12,T4,Alta,1
ORD-2402,2025-12-31,CLI-143,Colombia,Tecnología,Smartwatch Series Z,1176.04,3,69.62,App,3,3528.12,3458.5,0.019733,2025,12,2025-12,T4,Media,0
ORD-2403,2025-07-20,CLI-450,México,Tecnología,Laptop Pro 15,345.31,1,24.81,Web,2,345.31,320.5,0.071848,2025,7,2025-07,T3,Baja,0
ORD-2404,2025-06-03,CLI-419,México,Tecnología,Auriculares Noise-Cancelling,714.2,1,45.15,Tienda Física,5,714.2,669.05,0.063218,2025,6,2025-06,T2,Alta,1
ORD-2405,2025-03-14,CLI-160,Colombia,Tecnología,Monitor 4K Curved,1107.38,2,62.12,Web,3,2214.76,2152.64,0.028048,2025,3,2025-03,T1,Media,0
ORD-2406,2025-07-20,CLI-376,España,Tecnología,Auriculares Noise-Cancelling,495.74,1,31.19,App,3,495.74,464.55,0.062916,2025,7,2025-07,T3,Media,0
ORD-2407,2025-10-23,CLI-270,Colombia,Tecnología,Laptop Pro 15,452.63,3,29.57,Web,5,1357.89,1328.32,0.021776,2025,10,2025-10,T4,Alta,1
ORD-2408,2025-01-17,CLI-402,España,Tecnología,Monitor 4K Curved,432.18,2,31.9,Tienda Física,3,864.36,832.46,0.036906,2025,1,2025-01,T1,Media,0
ORD-2409,2025-05-09,CLI-433,Argentina,Estilo de Vida,Botella Térmica Inteligente,215.49,1,5.28,Web,5,215.49,210.21,0.024502,2025,5,2025-05,T2,Alta,1
ORD-2410,2025-08-05,CLI-119,España,Tecnología,Auriculares Noise-Cancelling,526.15,2,32.3,App,3,1052.3,1020.0,0.030695,2025,8,2025-08,T3,Media,0
ORD-2411,2025-03-02,CLI-464,Chile,Tecnología,Smartwatch Series Z,1000.29,2,56.29,Web,2,2000.58,1944.29,0.028137,2025,3,2025-03,T1,Baja,0
ORD-2412,2025-04-14,CLI-406,Argentina,Tecnología,Laptop Pro 15,1015.41,1,63.43,App,1,1015.41,951.98,0.062467,2025,4,2025-04,T2,Baja,0
ORD-2413,2025-02-11,CLI-327,México,Estilo de Vida,Set de Teclado Mecánico,33.82,1,3.41,Web,5,33.82,30.41,0.100828,2025,2,2025-02,T1,Alta,1
ORD-2414,2025-01-25,CLI-146,Colombia,Tecnología,Smartwatch Series Z,837.55,3,53.73,Web,5,2512.65,2458.92,0.021384,2025,1,2025-01,T1,Alta,1
ORD-2415,2025-02-08,CLI-261,Colombia,Tecnología,Smartwatch Series Z,330.09,2,27.15,Web,3,660.18,633.03,0.041125,2025,2,2025-02,T1,Media,0
ORD-2416,2025-10-18,CLI-164,España,Tecnología,Smartphone Alpha,1194.81,1,74.12,Tienda Física,5,1194.81,1120.69,0.062035,2025,10,2025-10,T4,Alta,1
ORD-2417,2025-05-11,CLI-423,Colombia,Tecnología,Auriculares Noise-Cancelling,267.89,3,25.66,App,5,803.67,778.01,0.031929,2025,5,2025-05,T2,Alta,1
ORD-2418,2025-08-17,CLI-423,España,Tecnología,Smartphone Alpha,518.18,1,33.32,Web,5,518.18,484.86,0.064302,2025,8,2025-08,T3,Alta,1
ORD-2419,2025-04-18,CLI-112,España,Estilo de Vida,Lámpara LED Escritorio,52.24,1,5.87,Web,4,52.24,46.37,0.112366,2025,4,2025-04,T2,Alta,1
ORD-2420,2025-06-21,CLI-282,España,Tecnología,Auriculares Noise-Cancelling,1025.08,2,63.51,Web,5,2050.16,1986.65,0.030978,2025,6,2025-06,T2,Alta,1
ORD-2421,2025-04-12,CLI-409,Chile,Tecnología,Smartwatch Series Z,346.18,1,25.82,Tienda Física,4,346.18,320.36,0.074585,2025,4,2025-04,T2,Alta,1
ORD-2422,2025-12-20,CLI-425,España,Tecnología,Auriculares Noise-Cancelling,564.06,2,43.07,Web,4,1128.12,1085.05,0.038179,2025,12,2025-12,T4,Alta,1
ORD-2423,2025-01-12,CLI-290,México,Tecnología,Smartwatch Series Z,1164.63,2,64.76,Web,2,2329.26,2264.5,0.027803,2025,1,2025-01,T1,Baja,0
ORD-2424,2025-10-02,CLI-126,Chile,Estilo de Vida,Botella Térmica Inteligente,88.72,1,7.88,App,2,88.72,80.84,0.088819,2025,10,2025-10,T4,Baja,0
ORD-2425,2025-04-11,CLI-370,España,Tecnología,Smartphone Alpha,813.13,1,46.44,Web,5,813.13,766.69,0.057113,2025,4,2025-04,T2,Alta,1
ORD-2426,2025-02-13,CLI-283,España,Tecnología,Smartwatch Series Z,400.88,2,26.23,Web,3,801.76,775.53,0.032716,2025,2,2025-02,T1,Media,0
ORD-2427,2025-11-01,CLI-267,España,Estilo de Vida,Silla Gaming X,110.58,3,10.65,Tienda Física,5,331.74,321.09,0.032103,2025,11,2025-11,T4,Alta,1
ORD-2428,2025-01-17,CLI-116,España,Estilo de Vida,Mochila Ergonómica,215.75,3,11.78,Web,2,647.25,635.47,0.0182,2025,1,2025-01,T1,Baja,0
